,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
733,,"Camic Sans Lover<br>Super, du gehörst zu den wenigen wundervollen Individuen die Verständnisvoll sind! :)<br>Ich bin nicht einfach nur glücklich damit und es ist nicht etwas, dass ich mir ausgesucht habe wie die Farbe meiner Socken, sondern ich bin wirklich ein Angriffshelikopter. <br>Die ersten Anzeichen dafür bemerkte ich damals als ich über Aleppo flog. Damals wusste ich selbst nicht, dass es neben &quot;männlich&quot; und &quot;weiblich&quot; noch andere Geschlechter gibt und wusste einfach nicht was mit mir falsch ist. Meine Empfindung war einfach weder die eines Mannes noch die einer Frau, weshalb ich mich verunsichert fühlte. Diesem seltsamen Gefühl ging ich sofort auf dem Grund und durch meine gründliche Recherche bemerkte schnell, dass ich ganz eindeutig ein Angriffshelikopter bin! <br>Auch wenn ich mich persönlich als &#39;nicht auf dem Farbspektrum &#39;identifiziere bevorzuge trotzdem das Pronomen apache. <br>Außerdem bin ich helisexuell.",,,,critique,"Camic Sans Lover<br>Super, du gehörst zu den wenigen wundervollen Individuen die Verständnisvoll sind! :)<br>Ich bin nicht einfach nur glücklich damit und es ist nicht etwas, dass ich mir ausgesucht habe wie die Farbe meiner Socken, sondern ich bin wirklich ein Angriffshelikopter. <br>Die ersten Anzeichen dafür bemerkte ich damals als ich über Aleppo flog. Damals wusste ich selbst nicht, dass es neben &quot;männlich&quot; und &quot;weiblich&quot; noch andere Geschlechter gibt und wusste einfach nicht was mit mir falsch ist. Meine Empfindung war einfach weder die eines Mannes noch die einer Frau, weshalb ich mich verunsichert fühlte. Diesem seltsamen Gefühl ging ich sofort auf dem Grund und durch meine gründliche Recherche bemerkte schnell, dass ich ganz eindeutig ein Angriffshelikopter bin! <br>Auch wenn ich mich persönlich als &#39;nicht auf dem Farbspektrum &#39;identifiziere bevorzuge trotzdem das Pronomen apache. <br>Außerdem bin ich helisexuell.",2017-11-21T18:00:57Z,2017-11-21T18:00:57Z,
734,,"Also wie gesagt 7,4 Milliarden Menschen auf der Welt bedeutet es gibt 7,4 Milliarden verschiedene Geschlechter, denn jeder Mensch fühlt sich anders.",,,,critique,"Also wie gesagt 7,4 Milliarden Menschen auf der Welt bedeutet es gibt 7,4 Milliarden verschiedene Geschlechter, denn jeder Mensch fühlt sich anders.",2017-11-24T00:49:37Z,2017-11-24T00:49:37Z,
735,,Wushey wie geil xD lachflash des todes,,,,Barney_Jones,Wushey wie geil xD lachflash des todes,2017-12-14T11:40:23Z,2017-12-14T11:40:23Z,
736,,"wushey ich liebe dich ich will ein kind von dir, ein wunderschönes mit nem propella aufm kopf. Hör NICHT auf die ganzen sexistischen hater, mein kleiner hubschrauber lass uns nach vegas durchbrennen.",,,,felix irgendwas,"wushey ich liebe dich ich will ein kind von dir, ein wunderschönes mit nem propella aufm kopf. Hör NICHT auf die ganzen sexistischen hater, mein kleiner hubschrauber lass uns nach vegas durchbrennen.",2018-02-07T15:35:57Z,2018-02-07T15:35:57Z,
737,,"&quot;carlson vom dach&quot; war wahrscheinlich auch das ergebnis der liebe eines apache und eines menschen ;) , es gibt viele versteckte helicopter in der bevölkerung",,,,Russian Bot Ulf,"&quot;carlson vom dach&quot; war wahrscheinlich auch das ergebnis der liebe eines apache und eines menschen ;) , es gibt viele versteckte helicopter in der bevölkerung",2018-03-01T16:33:58Z,2018-03-01T16:33:58Z,
738,,Wushey dieser witz war noch nie lustig und wird es auch nicht sein ... dass man so unsensibel ist und nicht erkennt warum das für menschen die das betrifft angreifend ist und verletzend ... kann ich nicht verstehen .... da bekommt man einfach wieder ins gesicht gedrückt wie wenig diese für &quot;uns&quot; realen probleme ernstgenommen werden,,,,Kai,Wushey dieser witz war noch nie lustig und wird es auch nicht sein ... dass man so unsensibel ist und nicht erkennt warum das für menschen die das betrifft angreifend ist und verletzend ... kann ich nicht verstehen .... da bekommt man einfach wieder ins gesicht gedrückt wie wenig diese für &quot;uns&quot; realen probleme ernstgenommen werden,2018-04-20T23:56:36Z,2018-04-20T23:56:36Z,
739,,yaasira in wirklich = yaasim,,,,Russian Bot Ulf,yaasira in wirklich = yaasim,2018-04-23T19:34:53Z,2018-04-23T19:34:53Z,
740,,ulf ulf ulf ?,,,,Kai,ulf ulf ulf ?,2018-04-24T14:05:21Z,2018-04-24T14:05:21Z,
741,,du siehst auch nonbinary aus du honk,,,,Russian Bot Ulf,du siehst auch nonbinary aus du honk,2018-04-25T20:04:44Z,2018-04-25T20:04:44Z,
742,,"Wushey <br>Ich kann dich verstehen...<br>Ich fühle mich in meinem Körper auch nicht wohl. Ich bin in Wirklichkeit ein Tiger-Kampfpanzer und meine Pronomen sind PzKpfW VI und Henschel.<br>Und wer das nicht respektiert ist ein böser, rassistischer, homophober, sexistischer, objektophober, cis, male Nazi und sollte eingesperrt werden!",,,,Dan,"Wushey <br>Ich kann dich verstehen...<br>Ich fühle mich in meinem Körper auch nicht wohl. Ich bin in Wirklichkeit ein Tiger-Kampfpanzer und meine Pronomen sind PzKpfW VI und Henschel.<br>Und wer das nicht respektiert ist ein böser, rassistischer, homophober, sexistischer, objektophober, cis, male Nazi und sollte eingesperrt werden!",2018-09-24T19:55:03Z,2018-09-24T19:55:03Z,
743,,Homophob und Stolz drauf! Eure Armut widert mich an....,,,,CreationofDeath,Homophob und Stolz drauf! Eure Armut widert mich an....,2018-09-25T18:10:09Z,2018-09-25T18:10:09Z,
744,,@critique HAHAHAHA,,,,P.M,@critique HAHAHAHA,2018-10-10T15:25:29Z,2018-10-10T15:25:29Z,
745,,@Dan Zu viel hahahaha,,,,P.M,@Dan Zu viel hahahaha,2018-10-10T15:26:06Z,2018-10-10T15:26:06Z,
746,,"@Der mit den Wölfen tanzt. Du hast schon recht, aber sie ist eine Frau. Punkt. Sie hat keine Dysphorie, weil ihr Gehirn WEIBLICH ist. Ihr schadet Leuten die tatsächlich trans sind indem ihr so was lächerliches unterstützt.",,,,Jay Kay,"@Der mit den Wölfen tanzt. Du hast schon recht, aber sie ist eine Frau. Punkt. Sie hat keine Dysphorie, weil ihr Gehirn WEIBLICH ist. Ihr schadet Leuten die tatsächlich trans sind indem ihr so was lächerliches unterstützt.",2018-12-28T15:33:51Z,2018-12-28T15:33:51Z,
747,,@Kai Troll,,,,CahB 20011,@Kai Troll,2019-02-05T19:50:25Z,2019-02-05T19:50:25Z,
748,,Hahaha made my day 😂,,,,AvraKelevra,Hahaha made my day 😂,2019-04-16T08:00:31Z,2019-04-16T08:00:31Z,
749,,"Es sind Menschen wie du, die es überhaupt erst nötig machen, so einen Weg zu gehen, wenn man Transgender ist. Ich hab viel Verständnis für Ironie und liebe schwarzen Humor aber man sollte wissen, wann eine Grenze überschritten ist und das hast du getan. Solche Kommentare tun teilweise wirklich weh, v.a. wenn sie von Menschen kommen, die nicht wissen, was es eig heißt sich einem anderen Geschlecht zugehörig zu fühlen. Dein Kommentar ist schon alt aber ich hoffe, dass du seitdem vllt mal drüber nachgedacht hast",,,,Noah,"Es sind Menschen wie du, die es überhaupt erst nötig machen, so einen Weg zu gehen, wenn man Transgender ist. Ich hab viel Verständnis für Ironie und liebe schwarzen Humor aber man sollte wissen, wann eine Grenze überschritten ist und das hast du getan. Solche Kommentare tun teilweise wirklich weh, v.a. wenn sie von Menschen kommen, die nicht wissen, was es eig heißt sich einem anderen Geschlecht zugehörig zu fühlen. Dein Kommentar ist schon alt aber ich hoffe, dass du seitdem vllt mal drüber nachgedacht hast",2019-04-29T17:54:15Z,2019-04-29T17:54:15Z,
750,,@Noah Du bist kein Fan davon,,,,CahB 20011,@Noah Du bist kein Fan davon,2019-04-29T20:38:08Z,2019-04-29T20:38:08Z,
751,,Angriffs Helikopter xD made my day,,,,HyelinChaelin,Angriffs Helikopter xD made my day,2019-07-09T12:34:54Z,2019-07-09T12:34:54Z,
752,,xlex non binarys hassen diesen Trick,,,,Lisa w,xlex non binarys hassen diesen Trick,2019-08-04T15:06:32Z,2019-08-04T15:06:32Z,
753,Eda Akcam,"Ich verstehe nicht, warum will sie unbedingt was besonderes sein ??              Entweder du bist männlich oder weiblich! Dieses nonbinary oder andere Labels wie genderfluid sind soooo unnötig . Es kommt so rüber als wären die Leute krank oder wollen einmal im Leben Special sein",2017-11-21T15:44:56Z,36.0,7.0,,,,,
754,,"Eda darum geht es doch gar nicht. Es ist einfach eine neuer gedanke für uns, dass es menschen gibt, die sich keinem geschlecht zugehörig fühlen. Deshalb klingy das etwas komisch, ich kann das ganze auch nicht so richtig nachvollziehen. Aber es gibt eben menschen, denen es so geht und auch diese leute sollten das recht dazu haben, sich selbst auszuleben. Und damit das geht, muss halt über das thema geredet werden, ansonsten wird es niemals eine gesellschaftliche veränderung geben",,,,Jimmy Nessy,"Eda darum geht es doch gar nicht. Es ist einfach eine neuer gedanke für uns, dass es menschen gibt, die sich keinem geschlecht zugehörig fühlen. Deshalb klingy das etwas komisch, ich kann das ganze auch nicht so richtig nachvollziehen. Aber es gibt eben menschen, denen es so geht und auch diese leute sollten das recht dazu haben, sich selbst auszuleben. Und damit das geht, muss halt über das thema geredet werden, ansonsten wird es niemals eine gesellschaftliche veränderung geben",2017-11-21T15:50:08Z,2017-11-21T15:50:08Z,
755,,Die haben nur einfach keine anderen Sorgen,,,,Mighty,Die haben nur einfach keine anderen Sorgen,2017-11-21T15:50:44Z,2017-11-21T15:50:44Z,
756,,"Sie weiß doch selbst das sie weiblich ist! Sie meint halt nur,  dass sie sich schlecht mit ´´männlich´´  und ´´weiblich´´ identifizieren kann...! Ist doch nicht so schlimm, oder?",,,,Lou Lou,"Sie weiß doch selbst das sie weiblich ist! Sie meint halt nur,  dass sie sich schlecht mit ´´männlich´´  und ´´weiblich´´ identifizieren kann...! Ist doch nicht so schlimm, oder?",2017-11-21T15:57:57Z,2017-11-21T15:57:57Z,
757,,"Mein Gott die können alles mögliche, meinetwegen können die auch auf Händen rumlaufen, aber die sollen dadurch keine Sonderrechte verlangen oder neue Probleme schaffen wie, dass sie diskriminiert werden",,,,extinctus,"Mein Gott die können alles mögliche, meinetwegen können die auch auf Händen rumlaufen, aber die sollen dadurch keine Sonderrechte verlangen oder neue Probleme schaffen wie, dass sie diskriminiert werden",2017-11-21T16:37:34Z,2017-11-21T16:37:34Z,
758,,"Untalented die meisten Menschen laufen mit Händen rum, oder schneidest du sie dir immer ab, bevor du irgendwo hin gehst? <br>😂😂😂😁 bisschen auf die Ausdrucksweise achten, würde auch ziemlich vielen anderen hier gut tun.😎😉",,,,Jules Johnson,"Untalented die meisten Menschen laufen mit Händen rum, oder schneidest du sie dir immer ab, bevor du irgendwo hin gehst? <br>😂😂😂😁 bisschen auf die Ausdrucksweise achten, würde auch ziemlich vielen anderen hier gut tun.😎😉",2017-11-21T16:50:58Z,2017-11-21T16:51:34Z,
759,,"haruka はるか lösch mal lieber deinen Kommentar, ansonsten wirds ganz schön peinlich für dich. Denn du bist derjenige, der nicht lesen kann. Dort steht eindeutig &quot;auf Händen&quot; und nicht &quot;mit Händen&quot;.",,,,Mighty,"haruka はるか lösch mal lieber deinen Kommentar, ansonsten wirds ganz schön peinlich für dich. Denn du bist derjenige, der nicht lesen kann. Dort steht eindeutig &quot;auf Händen&quot; und nicht &quot;mit Händen&quot;.",2017-11-21T16:56:56Z,2017-11-21T16:56:56Z,
760,,"Ich hab ein paar Fragen an dich also 1. Ist man als Mensch erst etwas besonderes wenn man nicht weiblich oder männlich ist?<br>2. Warum sind andere Geschlechter als weiblich und männlich unnötig? Weil es dich nicht interessiert?<br>Woher nimmst du dir das Recht zu sagen was es gibt oder nicht? Wieso sollst du über andere Menschen entscheiden können, das es ihr Geschlecht nicht gibt? Weil das Geschlecht keine “eigenen“ Geschlechtsmerkmale hat? Du sagst eine Frau ist eine Frau, weil sie Brüste, eine Vagina und eine Gebärmutter hat und ein Mann ist ein Mann, weil er einen Penis und Hoden hat und mehr gibt es nicht. Ist eine Frau, dann eine halbe Frau, wenn sie ohne Gebärmutter geboren wird? Ist ein Mann dann ein halber Mann wenn er mit Penis und Hoden aber auch einer Gebärmutter geboren wurde? Wir werden mit 2 Geschlechtern geboren, dass eine kann man sehen und das andere macht uns zu dem was wir sind ob Junge, Mädchen, Frau, Mann, Non-binary und noch so vieles mehr, zum Glück! Nur weil du das Geschlecht nicht sehen kannst und nur weil du dir nicht vorstellen kannst, dass es mehr als Mann und Frau gibt, ändert nichts daran. Genauso wie es die Planeten nicht interessiert, dass wir sie nicht sehen können und uns vielleicht auch nicht vorstellen können dass es sie gibt, es gibt sie und sie werden auch bleiben, es gibt sie länger als uns und sie werden länger existieren als wir Menschen. Und wenn du es dir nicht vorstellen kannst, dann ist das ganz einfach dein Problem, ich kann nicht verstehen und ich kann mir nicht vorstellen, dass es im 21. Jahrhundert immer noch Menschen in einem Land wie Deutschland gibt, die so denken wie vor 100 Jahren und sich nicht einfach darüber freuen und es als normal akzeptieren, dass es mehr als a und b gibt, trotzdem existiert du und die ganzen anderen Leute, deren Leben anscheinend so langweilig ist, dass sie sich videos zu Themen angucken die sie nicht interessieren und dann anscheinend ein auch so unausgefülltes Leben haben und so viel Hass und Wut, dass sie solche Kommentare wie deinen Posten und damit über Menschen urteilen die sie nicht kennen",,,,Henriette Schmier,"Ich hab ein paar Fragen an dich also 1. Ist man als Mensch erst etwas besonderes wenn man nicht weiblich oder männlich ist?<br>2. Warum sind andere Geschlechter als weiblich und männlich unnötig? Weil es dich nicht interessiert?<br>Woher nimmst du dir das Recht zu sagen was es gibt oder nicht? Wieso sollst du über andere Menschen entscheiden können, das es ihr Geschlecht nicht gibt? Weil das Geschlecht keine “eigenen“ Geschlechtsmerkmale hat? Du sagst eine Frau ist eine Frau, weil sie Brüste, eine Vagina und eine Gebärmutter hat und ein Mann ist ein Mann, weil er einen Penis und Hoden hat und mehr gibt es nicht. Ist eine Frau, dann eine halbe Frau, wenn sie ohne Gebärmutter geboren wird? Ist ein Mann dann ein halber Mann wenn er mit Penis und Hoden aber auch einer Gebärmutter geboren wurde? Wir werden mit 2 Geschlechtern geboren, dass eine kann man sehen und das andere macht uns zu dem was wir sind ob Junge, Mädchen, Frau, Mann, Non-binary und noch so vieles mehr, zum Glück! Nur weil du das Geschlecht nicht sehen kannst und nur weil du dir nicht vorstellen kannst, dass es mehr als Mann und Frau gibt, ändert nichts daran. Genauso wie es die Planeten nicht interessiert, dass wir sie nicht sehen können und uns vielleicht auch nicht vorstellen können dass es sie gibt, es gibt sie und sie werden auch bleiben, es gibt sie länger als uns und sie werden länger existieren als wir Menschen. Und wenn du es dir nicht vorstellen kannst, dann ist das ganz einfach dein Problem, ich kann nicht verstehen und ich kann mir nicht vorstellen, dass es im 21. Jahrhundert immer noch Menschen in einem Land wie Deutschland gibt, die so denken wie vor 100 Jahren und sich nicht einfach darüber freuen und es als normal akzeptieren, dass es mehr als a und b gibt, trotzdem existiert du und die ganzen anderen Leute, deren Leben anscheinend so langweilig ist, dass sie sich videos zu Themen angucken die sie nicht interessieren und dann anscheinend ein auch so unausgefülltes Leben haben und so viel Hass und Wut, dass sie solche Kommentare wie deinen Posten und damit über Menschen urteilen die sie nicht kennen",2017-11-21T21:52:23Z,2017-11-21T21:52:23Z,
761,Sodalit hhh,So tolerant ich bin aber ich kann da auch nur die Arme über dem Kopf zusammen schlagen,2017-11-21T15:44:50Z,271.0,22.0,,,,,
762,,Di. World wieso? Weil es nicht in dein weltbild passt?,,,,Jimmy Nessy,Di. World wieso? Weil es nicht in dein weltbild passt?,2017-11-21T15:51:36Z,2017-11-21T15:51:36Z,
